지점,지점명,일시,최고기온(°C),최대 순간 풍속(m/s)
130,울진,2021-12-13,8.6,9.7
130,울진,2021-12-14,10.8,10.2
130,울진,2021-12-15,12.7,9.1
130,울진,2021-12-16,12.7,11.9
130,울진,2021-12-17,7.8,21.3
130,울진,2021-12-18,3.9,10
130,울진,2021-12-19,7,11.1
130,울진,2021-12-20,11.8,12
130,울진,2021-12-21,15.1,10.2
130,울진,2021-12-22,10.7,8.3
130,울진,2021-12-23,10.1,7.1
130,울진,2021-12-24,11,7.8
130,울진,2021-12-25,3.9,14.9
130,울진,2021-12-26,-.2,13.1
130,울진,2021-12-27,4.4,9
130,울진,2021-12-28,8.8,10.7
130,울진,2021-12-29,8.4,9.8
130,울진,2021-12-30,5.4,15.3
130,울진,2021-12-31,4.2,12.2
131,청주,2021-01-01,-1.9,2.6
131,청주,2021-01-02,-.5,5.7
131,청주,2021-01-03,-.9,4.3
131,청주,2021-01-04,1.9,3.9
131,청주,2021-01-05,-.3,7.7
131,청주,2021-01-06,-2.4,7
131,청주,2021-01-07,-4,13.3
131,청주,2021-01-08,-9.6,5.2
131,청주,2021-01-09,-7.7,8.8
131,청주,2021-01-10,-3.2,4
131,청주,2021-01-11,-3.3,3.5
131,청주,2021-01-12,3.4,7.3
131,청주,2021-01-13,9.6,8
131,청주,2021-01-14,9,4.9
131,청주,2021-01-15,12.4,9.8
131,청주,2021-01-16,2.5,9.4
131,청주,2021-01-17,-.3,6.2
131,청주,2021-01-18,3.7,8.8
131,청주,2021-01-19,-.5,6.3
131,청주,2021-01-20,7,4
131,청주,2021-01-21,9.3,3.6
131,청주,2021-01-22,9,4.1
131,청주,2021-01-23,12.5,8.3
131,청주,2021-01-24,13.1,5.9
131,청주,2021-01-25,13.5,5.7
131,청주,2021-01-26,8.3,8.4
131,청주,2021-01-27,7.1,6.8
131,청주,2021-01-28,4,13.8
131,청주,2021-01-29,-3.1,8.5
131,청주,2021-01-30,7.8,7.9
131,청주,2021-01-31,11.7,4.4
131,청주,2021-02-01,11.1,7.9
131,청주,2021-02-02,1.7,9.7
131,청주,2021-02-03,3.1,7.9
131,청주,2021-02-04,1.6,7.3
131,청주,2021-02-05,7.5,5.2
131,청주,2021-02-06,10.7,8.7
131,청주,2021-02-07,10,7.3
131,청주,2021-02-08,1.3,8.6
131,청주,2021-02-09,5.7,6.3
131,청주,2021-02-10,8.1,3.7
131,청주,2021-02-11,11.1,4.8
131,청주,2021-02-12,14.8,4.6
131,청주,2021-02-13,16.3,4
131,청주,2021-02-14,14.3,2.6
131,청주,2021-02-15,9.6,14.5
131,청주,2021-02-16,1,9.2
131,청주,2021-02-17,-5,13.6
131,청주,2021-02-18,-.9,10.4
131,청주,2021-02-19,9.5,8.6
131,청주,2021-02-20,17.1,9.2
131,청주,2021-02-21,22.1,12.5
131,청주,2021-02-22,17.6,7.8
131,청주,2021-02-23,6,7.2
131,청주,2021-02-24,10.8,3.3
131,청주,2021-02-25,8.6,3.9
131,청주,2021-02-26,15.6,9.8
131,청주,2021-02-27,12.2,9.7
131,청주,2021-02-28,12.9,5.8
131,청주,2021-03-01,13.1,9.9
131,청주,2021-03-02,5.8,5.9
131,청주,2021-03-03,10,4.7
131,청주,2021-03-04,10.3,4.2
131,청주,2021-03-05,16.7,6
131,청주,2021-03-06,12.6,7.2
131,청주,2021-03-07,10.5,6.2
131,청주,2021-03-08,14.4,5.7
131,청주,2021-03-09,13.3,6.3
131,청주,2021-03-10,17.6,4.8
131,청주,2021-03-11,18.1,5.7
131,청주,2021-03-12,10.6,7.3
131,청주,2021-03-13,15.2,6.3
131,청주,2021-03-14,14.8,5.4
131,청주,2021-03-15,17.8,6.3
131,청주,2021-03-16,15,8.4
131,청주,2021-03-17,18.6,4.7
131,청주,2021-03-18,19.6,7.1
131,청주,2021-03-19,18.6,7.5
131,청주,2021-03-20,12.3,6.3
131,청주,2021-03-21,10.4,11.4
131,청주,2021-03-22,12.4,11.4
131,청주,2021-03-23,17.8,11.6
131,청주,2021-03-24,18.8,7.6
131,청주,2021-03-25,21.2,6.7
131,청주,2021-03-26,22.3,3.2
131,청주,2021-03-27,16.5,5.7
131,청주,2021-03-28,14.5,9.5
131,청주,2021-03-29,17.3,8.1
131,청주,2021-03-30,19.5,7.3
131,청주,2021-03-31,23.8,4.4
131,청주,2021-04-01,22.3,10
131,청주,2021-04-02,22.1,8.3
131,청주,2021-04-03,18.8,5.2
131,청주,2021-04-04,14.2,9.7
131,청주,2021-04-05,18.2,6.8
131,청주,2021-04-06,20.1,9
131,청주,2021-04-07,21.8,9.1
131,청주,2021-04-08,19.2,7.3
131,청주,2021-04-09,19.1,9.8
131,청주,2021-04-10,19.3,6.4
131,청주,2021-04-11,23.2,5
131,청주,2021-04-12,17.1,6.9
131,청주,2021-04-13,17,11
131,청주,2021-04-14,15.7,11.5
131,청주,2021-04-15,19.3,4.9
131,청주,2021-04-16,15,8.6
131,청주,2021-04-17,16.3,13.2
131,청주,2021-04-18,16.1,7.5
131,청주,2021-04-19,22.6,7.2
131,청주,2021-04-20,24.6,5.8
131,청주,2021-04-21,29.6,4.8
131,청주,2021-04-22,29.7,9
131,청주,2021-04-23,23.2,10.2
131,청주,2021-04-24,24.2,6.7
131,청주,2021-04-25,24.9,7.8
131,청주,2021-04-26,22.8,7.3
131,청주,2021-04-27,21.3,5.8
131,청주,2021-04-28,20.6,6.5
131,청주,2021-04-29,20.3,9.8
131,청주,2021-04-30,17.4,19.5
131,청주,2021-05-01,14.3,9.2
131,청주,2021-05-02,18.9,6.6
131,청주,2021-05-03,23,6.8
131,청주,2021-05-04,22.2,7.2
131,청주,2021-05-05,20.6,9.8
131,청주,2021-05-06,23.7,7
131,청주,2021-05-07,20.3,11.5
131,청주,2021-05-08,23.5,11.7
131,청주,2021-05-09,22.8,10.6
131,청주,2021-05-10,14.6,7.1
131,청주,2021-05-11,22.1,9.6
131,청주,2021-05-12,27.1,5.9
131,청주,2021-05-13,29.7,5.8
131,청주,2021-05-14,31.3,5.7
131,청주,2021-05-15,26.6,4.5
131,청주,2021-05-16,22.9,5.8
131,청주,2021-05-17,17.6,6.8
131,청주,2021-05-18,24.3,4.9
131,청주,2021-05-19,28.2,5.4
131,청주,2021-05-20,21.5,7.5
131,청주,2021-05-21,16.2,7.9
131,청주,2021-05-22,25.3,6.5
131,청주,2021-05-23,26.1,5.7
131,청주,2021-05-24,25.1,7.5
131,청주,2021-05-25,22.3,9.7
131,청주,2021-05-26,24.4,9.7
131,청주,2021-05-27,21.1,7.9
131,청주,2021-05-28,18.7,16.1
131,청주,2021-05-29,24.4,8.1
131,청주,2021-05-30,28.2,6.3
131,청주,2021-05-31,25.3,5.2
131,청주,2021-06-01,27.6,5.5
131,청주,2021-06-02,30.2,5.5
131,청주,2021-06-03,23.2,8
131,청주,2021-06-04,25.5,8.3
131,청주,2021-06-05,26.9,9.8
131,청주,2021-06-06,28.4,5.8
131,청주,2021-06-07,28.7,4.4
131,청주,2021-06-08,31,4.7
131,청주,2021-06-09,33.5,4.7
131,청주,2021-06-10,31,6.1
131,청주,2021-06-11,28.5,5.8
131,청주,2021-06-12,31,4.9
131,청주,2021-06-13,31.2,5.9
131,청주,2021-06-14,30.3,4.8
131,청주,2021-06-15,25.8,7.7
131,청주,2021-06-16,28.5,10.8
131,청주,2021-06-17,25.2,5
131,청주,2021-06-18,24.2,5.6
131,청주,2021-06-19,29.8,4.6
131,청주,2021-06-20,31,9.1
131,청주,2021-06-21,30.6,7.1
131,청주,2021-06-22,29.4,6.8
131,청주,2021-06-23,24.2,4.9
131,청주,2021-06-24,28.5,4.4
131,청주,2021-06-25,31.2,6.9
131,청주,2021-06-26,26.5,5.2
131,청주,2021-06-27,29.7,4.3
131,청주,2021-06-28,29,12.8
131,청주,2021-06-29,29.6,5.9
131,청주,2021-06-30,30.3,6.8
131,청주,2021-07-01,31.6,5.5
131,청주,2021-07-02,32.1,7.7
131,청주,2021-07-03,27,10.1
131,청주,2021-07-04,25.6,8.5
131,청주,2021-07-05,26.8,4.8
131,청주,2021-07-06,27.8,5.2
131,청주,2021-07-07,28.3,5.2
131,청주,2021-07-08,31.5,5.9
131,청주,2021-07-09,31.2,5.9
131,청주,2021-07-10,30.8,6.9
131,청주,2021-07-11,31,7.1
131,청주,2021-07-12,33.4,5.2
131,청주,2021-07-13,34.2,6.3
131,청주,2021-07-14,34.1,8.1
131,청주,2021-07-15,35,7.3
131,청주,2021-07-16,33.6,10.6
131,청주,2021-07-17,33.1,8.6
131,청주,2021-07-18,33.4,6.5
131,청주,2021-07-19,32.4,7
131,청주,2021-07-20,31.7,4.2
131,청주,2021-07-21,35.8,7.6
131,청주,2021-07-22,35.1,6.9
131,청주,2021-07-23,35.9,8.6
131,청주,2021-07-24,35.9,6
131,청주,2021-07-25,34,8
131,청주,2021-07-26,35.1,8.6
131,청주,2021-07-27,35.5,6.6
131,청주,2021-07-28,35.6,6.6
131,청주,2021-07-29,35.8,7.1
131,청주,2021-07-30,36.4,5.9
131,청주,2021-07-31,35,6
131,청주,2021-08-01,31.8,8.6
131,청주,2021-08-02,28.8,5
131,청주,2021-08-03,32.7,5.7
131,청주,2021-08-04,34.5,6
131,청주,2021-08-05,35.2,6.1
131,청주,2021-08-06,35.5,14.6
131,청주,2021-08-07,33.4,6.1
131,청주,2021-08-08,30.7,7.2
131,청주,2021-08-09,33.2,6.8
131,청주,2021-08-10,32,8.9
131,청주,2021-08-11,32.7,4.4
131,청주,2021-08-12,31.7,4.6
131,청주,2021-08-13,29,5.9
131,청주,2021-08-14,29.5,8.1
131,청주,2021-08-15,31.8,7.6
131,청주,2021-08-16,30.4,7.5
131,청주,2021-08-17,29.3,9.4
131,청주,2021-08-18,30.3,14.6
131,청주,2021-08-19,29.6,6.1
131,청주,2021-08-20,31.6,5.4
131,청주,2021-08-21,28.4,9.1
131,청주,2021-08-22,29,6.3
131,청주,2021-08-23,24.7,6.4
131,청주,2021-08-24,27.8,7.2
131,청주,2021-08-25,25.2,6
131,청주,2021-08-26,29.6,4.3
131,청주,2021-08-27,25.7,5.9
131,청주,2021-08-28,26.4,5.2
131,청주,2021-08-29,27.3,7.7
131,청주,2021-08-30,26.2,3.4
131,청주,2021-08-31,26.2,8.1
131,청주,2021-09-01,23.3,6.7
131,청주,2021-09-02,26.5,6.5
131,청주,2021-09-03,29.5,5.6
131,청주,2021-09-04,28.5,7.2
131,청주,2021-09-05,26.4,6.5
131,청주,2021-09-06,26.2,6.9
131,청주,2021-09-07,23.7,6.2
131,청주,2021-09-08,27.7,5.4
131,청주,2021-09-09,29,3.7
131,청주,2021-09-10,28.8,5.2
131,청주,2021-09-11,30.1,4.7
131,청주,2021-09-12,29.5,6.9
131,청주,2021-09-13,28.8,8.3
131,청주,2021-09-14,26.7,8.1
131,청주,2021-09-15,29.1,10
131,청주,2021-09-16,27.7,8.6
131,청주,2021-09-17,23.7,7.7
131,청주,2021-09-18,28.2,4.1
131,청주,2021-09-19,28.7,4.7
131,청주,2021-09-20,27.9,9.6
131,청주,2021-09-21,26.1,8.6
131,청주,2021-09-22,27.8,10.5
131,청주,2021-09-23,26.2,7.2
131,청주,2021-09-24,27,6
131,청주,2021-09-25,25.2,5.9
131,청주,2021-09-26,26.3,6
131,청주,2021-09-27,27.4,6.6
131,청주,2021-09-28,25.4,5.5
131,청주,2021-09-29,23.2,5.1
131,청주,2021-09-30,28,6
131,청주,2021-10-01,27.9,11
131,청주,2021-10-02,27.2,5.4
131,청주,2021-10-03,30.6,4.7
131,청주,2021-10-04,28.2,6.9
131,청주,2021-10-05,29.4,6
131,청주,2021-10-06,27.2,6.6
131,청주,2021-10-07,22.4,3.9
131,청주,2021-10-08,22.6,4.2
131,청주,2021-10-09,28,7
131,청주,2021-10-10,28.2,8.2
131,청주,2021-10-11,18.3,5.3
131,청주,2021-10-12,18.2,5.7
131,청주,2021-10-13,24.4,7.1
131,청주,2021-10-14,25.6,5.4
131,청주,2021-10-15,21.6,6
131,청주,2021-10-16,17.9,8.5
131,청주,2021-10-17,11.7,6.8
131,청주,2021-10-18,16.8,4.5
131,청주,2021-10-19,15.6,7.5
131,청주,2021-10-20,15.7,4.3
131,청주,2021-10-21,16.3,4.8
131,청주,2021-10-22,16.9,7
131,청주,2021-10-23,18.8,5.6
131,청주,2021-10-24,18.1,4.6
131,청주,2021-10-25,18,4.6
131,청주,2021-10-26,18.6,3
131,청주,2021-10-27,19.2,6.7
131,청주,2021-10-28,19.3,5.8
131,청주,2021-10-29,19.6,6.2
131,청주,2021-10-30,18,3
131,청주,2021-10-31,19.9,6.6
131,청주,2021-11-01,18.5,7.5
131,청주,2021-11-02,16.6,5.6
131,청주,2021-11-03,17.3,5.8
131,청주,2021-11-04,18.7,4.1
131,청주,2021-11-05,19.5,3.9
131,청주,2021-11-06,20.8,5.7
131,청주,2021-11-07,21.3,9.3
131,청주,2021-11-08,16.2,8
131,청주,2021-11-09,12.4,9.2
131,청주,2021-11-10,6.6,5.7
131,청주,2021-11-11,11,9.6
131,청주,2021-11-12,8.7,7
131,청주,2021-11-13,14.4,4.8
131,청주,2021-11-14,17.5,6.9
131,청주,2021-11-15,15.8,4
131,청주,2021-11-16,15.1,6.9
131,청주,2021-11-17,13.8,4.9
131,청주,2021-11-18,16.8,7.1
131,청주,2021-11-19,17.6,5.3
131,청주,2021-11-20,15.7,3.9
131,청주,2021-11-21,14.3,3.6
131,청주,2021-11-22,11.6,11.8
131,청주,2021-11-23,3.5,5.3
131,청주,2021-11-24,11.9,8.7
131,청주,2021-11-25,13.4,9.9
131,청주,2021-11-26,10.4,7.5
131,청주,2021-11-27,10,3.8
131,청주,2021-11-28,13,4.1
131,청주,2021-11-29,13.1,3.5
131,청주,2021-11-30,9.6,12.1
131,청주,2021-12-01,3,11.3
131,청주,2021-12-02,6.9,5.9
131,청주,2021-12-03,6.9,9.2
131,청주,2021-12-04,4.4,3.7
131,청주,2021-12-05,9,3.5
131,청주,2021-12-06,11.6,4
131,청주,2021-12-07,12,5.5
131,청주,2021-12-08,12.6,4.2
131,청주,2021-12-09,10.6,3
131,청주,2021-12-10,9.5,4
131,청주,2021-12-11,9.8,3.7
131,청주,2021-12-12,7.7,10.9
131,청주,2021-12-13,2.1,6.9
131,청주,2021-12-14,7.6,4.6
131,청주,2021-12-15,11.1,4.9
131,청주,2021-12-16,10.2,5.3
131,청주,2021-12-17,6.6,11.4
131,청주,2021-12-18,1.2,6.7
131,청주,2021-12-19,5,4.8
131,청주,2021-12-20,11.5,8.1
131,청주,2021-12-21,12.6,6.7
131,청주,2021-12-22,9.1,3.7
131,청주,2021-12-23,8.6,4.2
131,청주,2021-12-24,6.7,7.6
131,청주,2021-12-25,-3.5,9.5
131,청주,2021-12-26,-5,10
131,청주,2021-12-27,-.4,4.9
131,청주,2021-12-28,1.7,3.7
131,청주,2021-12-29,7,8.5
131,청주,2021-12-30,1.7,7.4
131,청주,2021-12-31,-.9,9.5
133,대전,2021-01-01,-1.2,2.5
133,대전,2021-01-02,1.4,9.3
133,대전,2021-01-03,0,3.8
133,대전,2021-01-04,2.5,4.2
133,대전,2021-01-05,.3,7.8
133,대전,2021-01-06,-1.4,7.9
133,대전,2021-01-07,-3.4,11.7
133,대전,2021-01-08,-8.3,5.8
133,대전,2021-01-09,-6,6
133,대전,2021-01-10,-2,2.8
133,대전,2021-01-11,-2.4,2.8
133,대전,2021-01-12,4.2,6.7
133,대전,2021-01-13,10.8,8.7
133,대전,2021-01-14,11.7,4.3
133,대전,2021-01-15,13.7,13.6
133,대전,2021-01-16,3.4,8.3
133,대전,2021-01-17,2,7.1
133,대전,2021-01-18,4.6,13.3
133,대전,2021-01-19,.8,5
133,대전,2021-01-20,9.3,3.1
133,대전,2021-01-21,9.3,2.8
133,대전,2021-01-22,9.9,3.8
133,대전,2021-01-23,11.7,11.4
133,대전,2021-01-24,14.5,6.4
133,대전,2021-01-25,14.4,9
133,대전,2021-01-26,8,6.5
133,대전,2021-01-27,7.9,8.8
133,대전,2021-01-28,5.6,12.6
133,대전,2021-01-29,-.5,7.9
133,대전,2021-01-30,9.2,7.4
133,대전,2021-01-31,12.5,7.3
133,대전,2021-02-01,11,7.3
133,대전,2021-02-02,2.6,9.6
133,대전,2021-02-03,4.1,8.5
133,대전,2021-02-04,4.1,6.6
133,대전,2021-02-05,7.9,6.4
133,대전,2021-02-06,9.3,6.5
133,대전,2021-02-07,11.4,7.2
133,대전,2021-02-08,2.5,10.6
133,대전,2021-02-09,7.4,7.4
133,대전,2021-02-10,10,5.4
133,대전,2021-02-11,12.5,4.3
133,대전,2021-02-12,16.3,6.6
133,대전,2021-02-13,17.4,3.7
133,대전,2021-02-14,15.2,3.8
133,대전,2021-02-15,9,12.4
133,대전,2021-02-16,2.7,8.8
133,대전,2021-02-17,-3.6,11.5
133,대전,2021-02-18,.9,7.8
133,대전,2021-02-19,9.8,8.5
133,대전,2021-02-20,17.2,8.3
133,대전,2021-02-21,22.6,9.4
133,대전,2021-02-22,19.9,9
133,대전,2021-02-23,8.6,6
133,대전,2021-02-24,12.1,3.7
133,대전,2021-02-25,8.9,4.1
133,대전,2021-02-26,15.4,9.9
133,대전,2021-02-27,12.9,11.9
133,대전,2021-02-28,12.4,7
133,대전,2021-03-01,12.7,10
133,대전,2021-03-02,6.7,6.8
133,대전,2021-03-03,10.2,3.5
133,대전,2021-03-04,10.5,3.7
133,대전,2021-03-05,16.9,5.5
133,대전,2021-03-06,14.3,12.5
133,대전,2021-03-07,11.1,9.1
133,대전,2021-03-08,15.3,4.4
133,대전,2021-03-09,13.7,4.9
133,대전,2021-03-10,18.4,6.4
133,대전,2021-03-11,19.5,5.2
133,대전,2021-03-12,10.8,6.1
133,대전,2021-03-13,15.6,5
133,대전,2021-03-14,15.1,5.1
133,대전,2021-03-15,18.4,7.2
133,대전,2021-03-16,16.6,7.9
133,대전,2021-03-17,19.3,4.3
133,대전,2021-03-18,20.8,7.8
133,대전,2021-03-19,18.8,10.2
133,대전,2021-03-20,11.9,8.5
133,대전,2021-03-21,10.5,10.9
133,대전,2021-03-22,13.1,10.8
133,대전,2021-03-23,17.2,8.9
133,대전,2021-03-24,18.4,7.4
133,대전,2021-03-25,22.1,5.9
133,대전,2021-03-26,22.5,5.3
133,대전,2021-03-27,16.3,6.6
133,대전,2021-03-28,14.9,8.5
133,대전,2021-03-29,17.9,8.4
133,대전,2021-03-30,20,6.1
133,대전,2021-03-31,24.4,4.1
133,대전,2021-04-01,21.6,13.3
133,대전,2021-04-02,23.5,10.1
133,대전,2021-04-03,18.2,6.6
133,대전,2021-04-04,14.4,6.5
133,대전,2021-04-05,18.2,7.1
133,대전,2021-04-06,21.2,9.7
133,대전,2021-04-07,22.9,8.1
133,대전,2021-04-08,20.2,7.9
133,대전,2021-04-09,20,10.9
133,대전,2021-04-10,19.8,9
133,대전,2021-04-11,23.5,6.7
133,대전,2021-04-12,16.5,7.6
133,대전,2021-04-13,17.3,9.1
133,대전,2021-04-14,16.8,10.7
133,대전,2021-04-15,19.6,4.8
133,대전,2021-04-16,15.8,8.1
133,대전,2021-04-17,16.6,11.5
133,대전,2021-04-18,17.5,8
133,대전,2021-04-19,22,7.7
133,대전,2021-04-20,25.1,5.2
133,대전,2021-04-21,29.7,5.8
133,대전,2021-04-22,29.9,12.3
133,대전,2021-04-23,22.2,10.6
133,대전,2021-04-24,24.7,7.7
133,대전,2021-04-25,24.9,9.9
133,대전,2021-04-26,23.2,7.9
133,대전,2021-04-27,22.2,5.3
133,대전,2021-04-28,21.1,6
133,대전,2021-04-29,20.3,11.6
133,대전,2021-04-30,17.6,17.7
133,대전,2021-05-01,13.3,8.5
133,대전,2021-05-02,19.6,7.8
133,대전,2021-05-03,23.3,7.1
133,대전,2021-05-04,23,9.7
133,대전,2021-05-05,20.9,8.7
133,대전,2021-05-06,23.2,6.2
133,대전,2021-05-07,21.2,11.7
133,대전,2021-05-08,23.6,10.4
133,대전,2021-05-09,23.6,9.7
133,대전,2021-05-10,14.3,8
133,대전,2021-05-11,20,11.9
133,대전,2021-05-12,26.2,9.2
133,대전,2021-05-13,29.8,4.2
133,대전,2021-05-14,31.8,6.8
133,대전,2021-05-15,27.3,5.6
133,대전,2021-05-16,23.3,5.4
133,대전,2021-05-17,18.4,6
133,대전,2021-05-18,24.7,3.7
133,대전,2021-05-19,27.6,6.1
133,대전,2021-05-20,19.2,8.6
133,대전,2021-05-21,16.9,6.9
133,대전,2021-05-22,25.5,5.8
133,대전,2021-05-23,26.6,4.6
133,대전,2021-05-24,25.6,7.5
133,대전,2021-05-25,22,11
133,대전,2021-05-26,23.6,5.7
133,대전,2021-05-27,21.1,8.3
133,대전,2021-05-28,19.7,11.5
133,대전,2021-05-29,24.3,7
133,대전,2021-05-30,28.8,7.4
133,대전,2021-05-31,26.7,7.5
133,대전,2021-06-01,28,5.8
133,대전,2021-06-02,30.6,4.9
133,대전,2021-06-03,21.7,4.5
133,대전,2021-06-04,24.4,7.8
133,대전,2021-06-05,26.1,10.8
133,대전,2021-06-06,28.5,7.8
133,대전,2021-06-07,29.5,6
133,대전,2021-06-08,31.2,3.9
133,대전,2021-06-09,32.9,5.7
133,대전,2021-06-10,31.6,9.7
133,대전,2021-06-11,28.7,7.5
133,대전,2021-06-12,30.7,4.3
133,대전,2021-06-13,31,4.4
133,대전,2021-06-14,30.5,6.4
133,대전,2021-06-15,24.1,9.9
133,대전,2021-06-16,27.2,11
133,대전,2021-06-17,25.4,5.6
133,대전,2021-06-18,23.5,5.7
133,대전,2021-06-19,29.1,6
133,대전,2021-06-20,31,9.2
133,대전,2021-06-21,30.7,8.3
133,대전,2021-06-22,28.6,6.6
133,대전,2021-06-23,25.1,7.2
133,대전,2021-06-24,27.8,4.2
133,대전,2021-06-25,30.5,5.7
133,대전,2021-06-26,26.5,4.8
133,대전,2021-06-27,30.3,5.3
133,대전,2021-06-28,30.2,6.2
133,대전,2021-06-29,29.4,9.4
133,대전,2021-06-30,30.1,4.9
133,대전,2021-07-01,32,5.2
133,대전,2021-07-02,31.5,7.6
133,대전,2021-07-03,26.2,13.2
133,대전,2021-07-04,24.4,9.5
133,대전,2021-07-05,25.4,5.4
133,대전,2021-07-06,26.2,5.8
133,대전,2021-07-07,28.5,4.3
133,대전,2021-07-08,30.7,6
133,대전,2021-07-09,30.4,5.8
133,대전,2021-07-10,31.1,14.7
133,대전,2021-07-11,31.1,6
133,대전,2021-07-12,33.3,3.6
133,대전,2021-07-13,34.2,5.6
133,대전,2021-07-14,33.2,7.7
133,대전,2021-07-15,35.3,6.4
133,대전,2021-07-16,34,14.1
133,대전,2021-07-17,32.1,8.4
133,대전,2021-07-18,32.5,11.5
133,대전,2021-07-19,32,4.8
133,대전,2021-07-20,31.2,4.6
133,대전,2021-07-21,34.4,7.2
133,대전,2021-07-22,33.7,10.2
133,대전,2021-07-23,34.9,8.4
133,대전,2021-07-24,34.7,7.3
133,대전,2021-07-25,33.4,7.4
133,대전,2021-07-26,34.7,8
133,대전,2021-07-27,35.4,6.2
133,대전,2021-07-28,36.1,5.2
133,대전,2021-07-29,35.6,5.3
133,대전,2021-07-30,36.1,6.3
133,대전,2021-07-31,35.7,5.7
133,대전,2021-08-01,32.2,5.2
133,대전,2021-08-02,28.6,4.5
133,대전,2021-08-03,32.2,6.4
133,대전,2021-08-04,34.2,6
133,대전,2021-08-05,35.3,6.2
133,대전,2021-08-06,34.5,12.3
133,대전,2021-08-07,33.1,5.2
133,대전,2021-08-08,29.4,6.9
133,대전,2021-08-09,32.9,6
133,대전,2021-08-10,32.9,7
133,대전,2021-08-11,33,4.5
133,대전,2021-08-12,32.3,5.6
133,대전,2021-08-13,30.3,5.1
133,대전,2021-08-14,29.5,7.6
133,대전,2021-08-15,31.7,9.5
133,대전,2021-08-16,30.5,9.6
133,대전,2021-08-17,29.8,5.8
133,대전,2021-08-18,30.1,10
133,대전,2021-08-19,29.4,8.5
133,대전,2021-08-20,31.3,6.1
133,대전,2021-08-21,26.6,7.7
133,대전,2021-08-22,29.3,5.5
133,대전,2021-08-23,24,5.8
133,대전,2021-08-24,27.7,9.7
133,대전,2021-08-25,25,5
133,대전,2021-08-26,29.3,6.1
133,대전,2021-08-27,25,6.1
133,대전,2021-08-28,26.3,3.3
133,대전,2021-08-29,26.7,4.8
133,대전,2021-08-30,25.3,2.3
133,대전,2021-08-31,27.4,5.1
133,대전,2021-09-01,25.1,7.2
133,대전,2021-09-02,25.2,7.7
133,대전,2021-09-03,28.1,7.3
133,대전,2021-09-04,28.5,6.5
133,대전,2021-09-05,24.8,7.3
133,대전,2021-09-06,23.4,10.4
133,대전,2021-09-07,24.1,9.3
133,대전,2021-09-08,27,5.3
133,대전,2021-09-09,28.2,3.1
133,대전,2021-09-10,28.3,5.9
133,대전,2021-09-11,30.8,3.7
133,대전,2021-09-12,29.4,4.1
133,대전,2021-09-13,28.2,9.9
133,대전,2021-09-14,26.2,10.6
133,대전,2021-09-15,28.5,11.4
133,대전,2021-09-16,27,9.7
133,대전,2021-09-17,22.9,8.4
133,대전,2021-09-18,28.5,7
133,대전,2021-09-19,28.2,6.8
133,대전,2021-09-20,28.2,10.1
133,대전,2021-09-21,26.2,7.4
133,대전,2021-09-22,27.8,11.2
133,대전,2021-09-23,26.8,7.6
133,대전,2021-09-24,27.1,8.7
133,대전,2021-09-25,24.2,8.6
133,대전,2021-09-26,25.9,7
133,대전,2021-09-27,27.2,7.4
133,대전,2021-09-28,25.8,6.2
133,대전,2021-09-29,23.7,4.6
133,대전,2021-09-30,27.6,5.8
133,대전,2021-10-01,28.4,6.8
133,대전,2021-10-02,27.9,8.9
133,대전,2021-10-03,31.2,6.2
133,대전,2021-10-04,29,8
133,대전,2021-10-05,29.5,6.6
133,대전,2021-10-06,28.2,7.8
133,대전,2021-10-07,24.8,6.5
133,대전,2021-10-08,22.4,3.1
133,대전,2021-10-09,28.3,5.6
133,대전,2021-10-10,29.2,7.2
133,대전,2021-10-11,17.5,7.1
133,대전,2021-10-12,17,7.2
133,대전,2021-10-13,24.6,7.8
133,대전,2021-10-14,26.4,5.1
133,대전,2021-10-15,21.7,3.3
133,대전,2021-10-16,17.6,9
133,대전,2021-10-17,12.9,6.5
133,대전,2021-10-18,17.7,4.3
133,대전,2021-10-19,16.7,9.9
133,대전,2021-10-20,17,4
133,대전,2021-10-21,16.6,4.8
133,대전,2021-10-22,17.3,7
133,대전,2021-10-23,20,3.7
133,대전,2021-10-24,19.2,4.3
133,대전,2021-10-25,18.4,6.8
133,대전,2021-10-26,19.1,4
133,대전,2021-10-27,20.5,5.9
133,대전,2021-10-28,20.1,5.1
133,대전,2021-10-29,21,8.4
133,대전,2021-10-30,18,2.5
133,대전,2021-10-31,21.2,3.7
133,대전,2021-11-01,19.7,6.3
133,대전,2021-11-02,17.6,4.8
133,대전,2021-11-03,18.7,4.5
133,대전,2021-11-04,20.4,3.9
133,대전,2021-11-05,20.4,7.1
133,대전,2021-11-06,21.8,7.6
133,대전,2021-11-07,21.9,11.7
133,대전,2021-11-08,15.5,9.1
133,대전,2021-11-09,10.3,8.1
133,대전,2021-11-10,7.7,5.5
133,대전,2021-11-11,10.3,6.7
133,대전,2021-11-12,9.3,6.1
133,대전,2021-11-13,15.2,5.1
133,대전,2021-11-14,17.6,7
133,대전,2021-11-15,16.8,3.6
133,대전,2021-11-16,16.4,5.2
133,대전,2021-11-17,15.6,3.9
133,대전,2021-11-18,16.5,6
133,대전,2021-11-19,18.3,6
133,대전,2021-11-20,17.3,3.5
133,대전,2021-11-21,15.1,4.1
133,대전,2021-11-22,12.6,12
133,대전,2021-11-23,3.8,6.3
133,대전,2021-11-24,12.4,7.4
133,대전,2021-11-25,15.8,9
